#{"t_start": 1784631092.7875419, "env_id": "None"}
r,l,t,best_igd,last_igd
37.362844,300,7785.119092,0.06998125212293593,0.07019971661177835
79.352424,171,7967.955711,0.04803596593704146,0.04819132052116934
57.201564,300,8297.019389,0.061589896154459416,0.06334618754691203
33.895556,168,8483.457713,0.07406076029320272,0.0768765582778599
82.465432,288,8816.901744,0.04601292229994515,0.04614704973985822
58.293586,241,9091.031364,0.0628103463097695,0.06401251418936597
78.895579,241,9369.802752,0.04644338184295421,0.04671806964357807
55.706073,243,9664.709972,0.06596333306974947,0.0662904466705598
32.454311,145,9825.690434,0.07329155280339393,0.07556647368396986
80.312206,166,10023.654762,0.04794978694380106,0.04814578990988672
35.282758,196,10249.281219,0.07218188330893377,0.07234629982524884
57.37632,179,10450.601931,0.06410566243504376,0.06505735879377661
52.944958,110,10581.475281,0.07161343053976439,0.07181408165849414
36.670426,226,10848.264557,0.07586246966325574,0.07749041673993338
79.480055,233,11108.712765,0.04602220604700941,0.04680271735100521
82.472076,155,11288.647687,0.04608425790536734,0.046944768094214946
36.983759,59,11377.218248,0.10624706675836976,0.10846009013763201
31.949063,198,11593.310914,0.07395154582733465,0.0751579556640131
57.351982,300,11965.169277,0.06454395162558824,0.06454395162558824
80.338715,169,12146.773017,0.04664806439135472,0.047061200920572664
35.032879,148,12294.878068,0.07451677236691315,0.07591376216384417
79.935667,160,12490.423643,0.04790828610768247,0.04836181859392031
35.745347,172,12683.393448,0.07396259027291219,0.0741556271538985
51.884566,124,12816.322372,0.07377287007526928,0.07583177189005297
34.878349,167,13016.294774,0.07282431820641709,0.07342284651482472
77.25151,142,13188.275076,0.0482180986090306,0.048526815918313905
60.043609,237,13450.970453,0.06293295912946756,0.06475323661033484
34.166272,102,13579.099426,0.08011241783088363,0.08181380249629525
81.020295,141,13739.5888,0.04770350985424861,0.04837531219245257
38.422926,85,13822.388073,0.10707063673204467,0.10936594359574706
78.928231,114,13954.754055,0.04916457449511463,0.05008382719840597
36.463035,184,14201.927468,0.07142393861025914,0.07165932349823366
54.483948,294,14537.29864,0.06699414661801112,0.06800618981810717
35.888039,128,14685.293199,0.07723725735692281,0.07758744374110961
58.897609,236,14961.48982,0.06512823392328848,0.06859795211602493
81.589597,300,15314.795128,0.046307115784953896,0.04676604853964525
33.394793,159,15486.804862,0.074655399755166,0.07547948281946187
35.32771,124,15630.562915,0.10669498808262858,0.1076875406692806
80.747477,100,15749.0962,0.04885407356942737,0.04904478015190937
56.206475,187,15970.417328,0.06509594340066939,0.06589332864862191
82.952892,162,16148.627583,0.04710264471061571,0.04734477463782595
34.318362,123,16288.1818,0.07501093207729893,0.0764910319663758
81.225947,183,16490.178461,0.04791120566478144,0.04811827059464153
52.821761,159,16704.002494,0.06922694920212664,0.06955128533848316
39.605356,202,16930.828149,0.07036914107738429,0.07138110120329455
80.154125,141,17094.075932,0.04700141422409723,0.047938897002226005
35.286598,244,17386.537817,0.0703237332506252,0.07091021381118488
34.312253,88,17476.354755,0.10789956509601482,0.10896528456305857
80.019003,123,17628.82801,0.04872806463423453,0.04923715225788935
36.043308,108,17754.56552,0.07231981565514092,0.0757689887873717
58.312048,197,17979.371862,0.06587892326527846,0.0673426613612909
55.467825,137,18132.488221,0.06678142947240538,0.06769978310734076
38.362188,159,18318.76339,0.07426902000736742,0.07661865593569406
81.177751,148,18486.123301,0.048150362756091115,0.04863214461306918
79.394394,234,18744.310791,0.04609336626495271,0.04641679047879372
36.149833,75,18837.428708,0.10768432890229723,0.11217491878470559
40.792375,123,19001.99498,0.07381313945632911,0.07582940817380497
79.442834,194,19216.959413,0.04684605594469577,0.04736405991506576
32.048821,128,19358.985101,0.07351255434900678,0.074402416207606
56.718732,180,19570.378012,0.06390615701556718,0.06441682595616313
80.130018,145,19737.515711,0.04715437752942339,0.04722539243961002
55.309989,166,19934.125373,0.06698114901911104,0.06857205725642057
35.757779,241,20208.467208,0.07394657705978694,0.0750313186188107
81.680494,130,20368.807531,0.04763265711340986,0.04819782560185896
34.184952,122,20489.749417,0.07534379995920154,0.07606766960118765
58.407069,182,20690.888536,0.06255812838496852,0.06627856776891704
34.747826,180,20903.992268,0.07537358206987152,0.07603910219504292
80.655771,171,21097.316034,0.04707090307507772,0.04775839413240417
60.206076,220,21388.898499,0.06072869370762323,0.06106141469958866
80.794699,104,21517.330223,0.047739957751225706,0.04826443603257333
33.898498,132,21668.267791,0.07205360955018715,0.07248932625881611
54.734123,133,21817.723608,0.06955858852780428,0.07225766144435522
55.589322,206,22052.00348,0.06354640696829637,0.06541668623437413
34.227166,132,22194.024445,0.07042282800173837,0.07127195816124227
79.961599,133,22333.906225,0.04691354504365576,0.047375624178955876
80.708374,151,22516.034044,0.04812921907433836,0.04820743669642964
59.519651,270,22819.266765,0.06096059707360707,0.062176885001143364
34.724848,204,23039.003881,0.07279435150421834,0.07374428587380724
79.383301,132,23192.426095,0.047645214649264245,0.048451486465467916
34.411637,117,23313.971464,0.07318045737720645,0.07396327315711497
60.364196,236,23573.085787,0.060125388789311306,0.06062197523190055
37.143237,188,23811.512962,0.07153210566174185,0.07201564384715066
58.77547,295,24133.86861,0.06135444513159139,0.06153536494834473
80.135812,146,24307.302846,0.04662855014367931,0.04735063257488538
36.545196,147,24462.547382,0.07050244930225467,0.0706472689985078
80.835784,106,24583.74467,0.048985964864294816,0.04923912323092137
37.867097,60,24657.374574,0.10591120898473184,0.10888729155680407
81.865509,116,24798.843482,0.04783029584412174,0.04868422548761926
38.834934,141,24971.344004,0.07190329482335825,0.0723164649570494
56.963988,186,25171.161507,0.06439344287096165,0.06614162068967191
79.673396,138,25314.900436,0.048166554767585794,0.048793489065492385
56.291557,235,25586.07676,0.06427905114235914,0.06435518028378821
38.719626,292,25910.834101,0.06986369566280226,0.07065407412636605
81.984836,236,26211.725351,0.04680270127022151,0.046848048670935706
38.89462,131,26352.046751,0.07537307722250745,0.07543447630606058
58.72638,240,26612.198564,0.060857530072829645,0.061306832521581735
34.531568,201,26855.719753,0.0713099210870278,0.07331302415603666
79.245416,180,27044.620884,0.04689730833916496,0.04703254222249946
35.877197,63,27107.854241,0.10608440162923835,0.1104532704318548
60.301566,266,27403.452848,0.060266454317170946,0.0608525845935253
35.765075,179,27596.86024,0.07423514200831996,0.07533296107436445
81.290652,162,27781.683319,0.046390327337805,0.04708643837371968
55.245585,225,28029.548113,0.0637114385179258,0.06593137828244451
78.427737,172,28210.947128,0.04773392886864582,0.04783260232054069
40.862633,163,28449.579389,0.07082051078094086,0.07084943762755927
80.397793,168,28639.589309,0.047231279251158456,0.047249698043370654
55.846928,189,28846.569151,0.06505276971291643,0.06618128601646188
39.429442,117,28974.35454,0.07184270291521107,0.07295918680399427
36.805613,160,29148.816582,0.07395461651183881,0.07588278661281574
36.334994,65,29218.827294,0.10600826123585916,0.10963270442060857
80.108327,144,29388.468693,0.04697662151945606,0.04756047151677066
39.682241,121,29527.087012,0.07244654683749145,0.07250460932861907
80.579441,141,29700.269944,0.04768165890220372,0.04791197952463119
57.170099,244,29972.195368,0.06289960430402931,0.06358834036628744
38.05962,63,30053.489539,0.10644630603667726,0.108424909605628
37.591769,104,30165.727389,0.0722518281298934,0.07398768501722265
81.537587,165,30377.784343,0.04646171090694633,0.046700208036900906
