#{"t_start": 1784631092.7961411, "env_id": "None"}
r,l,t,best_igd,last_igd
80.894726,219,12098.684273,0.04682180377796277,0.04760554186847834
31.193269,212,12331.350281,0.07127795882869294,0.07465253371465763
80.645459,214,12580.511903,0.04752627361140761,0.04788780263499574
56.936607,98,12696.329803,0.06763179247721586,0.06958383802053132
34.507846,133,12843.026744,0.07324233975113081,0.07516367895215283
35.966191,81,12944.852351,0.10471603350607744,0.10702664749122597
78.912828,169,13146.134788,0.047318501849608965,0.047450717641535696
32.055063,126,13281.631167,0.07586762341251882,0.0770037201133206
33.276128,162,13463.744074,0.0726258864847984,0.07461516298059823
78.869663,142,13629.989505,0.047840201189816536,0.04912830414005704
59.001897,268,13927.884171,0.062280675517222925,0.06268118207992802
58.844361,205,14201.971296,0.06360075005523597,0.06386039769578744
40.888493,224,14450.519666,0.07221312106866434,0.07601059934845629
80.972706,157,14640.587971,0.04706532280042226,0.04759711026723835
34.685712,119,14776.038346,0.07538659103762202,0.07667268324846614
80.457161,155,14954.51268,0.047866192888092615,0.048082340043189245
59.691854,261,15259.357403,0.06015112335577542,0.0607080551611778
33.975687,137,15420.630162,0.07520200551129277,0.07566307371583567
78.736031,131,15573.668448,0.04834740065392817,0.04877402782306588
58.71961,273,15897.869297,0.06228644186456831,0.06294951439657742
55.428111,240,16165.762654,0.0643439744618013,0.0657798639147685
78.800781,208,16376.258464,0.04704673999458565,0.04706731118396351
36.180725,193,16633.934535,0.07295189461929404,0.07554079223588395
80.674054,120,16773.287446,0.048485944271194986,0.04927926128427811
57.771616,252,17056.134001,0.06373745447276785,0.06482956971140658
40.277152,254,17356.319359,0.07103654060878818,0.07130418706229089
81.425809,166,17555.082134,0.04782997527212724,0.04812969863354781
39.143342,143,17718.712909,0.07544658145402183,0.07598984792498827
53.721464,300,18048.65572,0.06989337532867267,0.07115528624455701
34.725605,164,18234.903379,0.07266660123201933,0.0727470558583507
37.33627,80,18351.695368,0.10621445298019766,0.10849918000512192
82.020995,196,18569.4242,0.04636308487177328,0.04670074183723609
80.348098,197,18780.943494,0.04728318057371417,0.04738320766025671
36.174496,92,18927.184986,0.10699159742403236,0.10761404854783645
40.032813,117,19052.105512,0.07331803725142869,0.07344961413396289
80.634125,153,19227.102082,0.04672987608707492,0.04702033715788579
59.779647,251,19513.338938,0.06222163047237255,0.06445574852233509
33.905112,110,19638.784918,0.07623301265201633,0.07867308199943834
37.355215,300,19986.031045,0.0718174816398242,0.0718267037607042
82.615623,193,20202.11272,0.04612494864255773,0.04675044765253308
34.409857,86,20320.168432,0.10591509825416792,0.10824335670830049
55.08654,85,20400.397433,0.0685778242708604,0.06930110789275962
37.854168,147,20569.836999,0.07010015648448777,0.07103642404412189
79.249686,200,20794.300181,0.04665913327682983,0.04692811577893918
38.792589,160,20982.031419,0.07192402071369702,0.07450912971104376
57.741849,297,21351.921731,0.061727606729922765,0.06309486866602865
81.459861,189,21580.030441,0.04687686208897517,0.047156126247738975
81.705327,131,21730.894534,0.04742193206197011,0.047630500734541135
31.425696,133,21878.651605,0.07477243475803337,0.07723769642203245
58.126228,175,22077.205281,0.06492099118019914,0.06575856200307428
79.553442,143,22232.91089,0.04691949345246033,0.0473203663375396
58.265974,300,22565.751942,0.06459676257202394,0.06463575577958434
32.794115,114,22702.23076,0.0777846003774104,0.07799268725912738
79.347469,167,22883.907878,0.04660520848873816,0.04698471681023628
36.484377,260,23174.652791,0.07248151108604245,0.07377863913141657
56.424406,157,23349.10599,0.06777148583104772,0.06881228181190796
59.905581,300,23702.842569,0.06081672184075145,0.06141244661799636
36.558261,231,23953.944421,0.07184568664819486,0.07345441517784598
81.470174,196,24168.473218,0.047369445830542624,0.04759462195292781
78.182371,164,24359.055975,0.0480482913542462,0.04849091171773018
39.896897,148,24520.051352,0.07455795295973992,0.07693142974904309
59.36538,196,24762.499026,0.06287817874897027,0.06346947131733169
80.040826,197,24990.450054,0.047192748243973195,0.047882944922914616
39.45591,117,25112.351308,0.07253866773975852,0.0740957334065828
35.898359,101,25220.570495,0.10670539040151084,0.10793822623492454
58.245119,187,25438.620665,0.06357669795607804,0.06544246188703677
80.180625,147,25605.845533,0.04754145659270695,0.04778692718166446
36.937507,186,25818.029417,0.07221736749183552,0.0728309129651443
79.045118,99,25918.8842,0.048521310621006224,0.04868201266805082
33.240074,125,26080.822681,0.07320488922099466,0.07495414740763272
58.134939,243,26365.001786,0.060666583134127865,0.06288772058512991
34.359456,85,26456.902985,0.0744031994236565,0.0766501370505738
53.302643,79,26537.804888,0.07307875824065999,0.0733776109581359
81.536933,141,26711.489067,0.04739532776647008,0.047766447538737114
78.576291,144,26877.278441,0.046855362442603514,0.0472043255092684
56.698439,243,27127.621648,0.06209128486850466,0.06431501700539789
37.973991,164,27305.02983,0.07280856109321376,0.07432865920425052
58.976467,290,27624.818352,0.06137356830058315,0.06297868110213765
82.437848,224,27883.756018,0.04606039221007552,0.046479244013589154
38.268898,241,28142.177452,0.07042765924298182,0.07224565813314578
81.860928,130,28329.641957,0.04750513067766087,0.04816665029675546
58.092081,209,28561.393295,0.06246752903175927,0.06305155085716331
37.001188,155,28744.009887,0.07102458026510867,0.07142826259460579
82.214163,190,28944.086234,0.04617482284239926,0.04645721097841149
60.679241,300,29289.001899,0.06183190610531412,0.0623437582109034
36.016277,155,29455.646396,0.07301673643582962,0.07332249047193921
79.185572,94,29576.940407,0.049645501862744544,0.049815725277583975
37.370833,71,29666.424583,0.10674867992701938,0.10808314618459364
44.953181,164,29849.385378,0.06953271093729804,0.07024085195673192
35.5609,288,30174.441084,0.0726549976410771,0.07407733366180726
33.93483,62,30266.716284,0.1083066238018284,0.11055567483446857
80.569638,118,30398.769732,0.04779883259276808,0.04805013847130869
