#{"t_start": 1784631092.7605379, "env_id": "None"}
r,l,t,best_igd,last_igd
80.72956,287,335.202441,0.04629672738393028,0.046843935819123564
32.476134,181,549.631445,0.0754000507547367,0.07624119097982433
32.379189,84,647.810039,0.10532906202442978,0.10613952235478998
52.422007,300,985.824978,0.07155972538946208,0.07260210528239922
81.098317,236,1264.51579,0.046807331723261056,0.04692715178688049
35.410264,162,1427.188434,0.07445687599315476,0.07470387016352117
53.798593,99,1554.626511,0.07076757244422491,0.07112162229485063
79.606723,177,1748.484185,0.04884253570715534,0.04892647519345183
31.000324,213,1972.101981,0.0748309736764456,0.07601558265751317
34.73209,168,2175.983516,0.07459518855648607,0.07581616755319283
80.278711,191,2429.676051,0.0475014306455803,0.04783293044253865
60.675772,300,2785.122069,0.06081614971596197,0.06266394453965667
79.381688,174,2989.740352,0.04926326057148429,0.04928933624851719
59.91121,231,3250.434991,0.06335672465459916,0.0634841888366293
27.217899,197,3491.57643,0.07781323791805558,0.07940373437518106
36.144249,86,3584.228038,0.10720694825208772,0.10881390552034838
33.631051,126,3708.620604,0.07614381600949927,0.07746723017847186
79.314581,294,4047.808509,0.04711333430501059,0.047179886854953224
78.728576,180,4245.770623,0.04865935887436098,0.04976853517116066
34.777908,120,4380.385796,0.07996519628654486,0.08073724642036975
31.787815,74,4455.972162,0.10701874281754521,0.10722005899827844
36.369278,206,4687.725673,0.0747060795897306,0.07524386114238969
55.596667,242,5001.171974,0.06584668323643465,0.06711488862942457
80.223051,233,5288.780849,0.04679576745515103,0.047735488013218086
34.65909,300,5611.7386,0.072460671436203,0.0741303835514306
57.21558,251,5902.280306,0.06285091624123681,0.06479260945802208
77.652982,180,6083.814229,0.04740428197823419,0.04841783386413691
79.567851,243,6362.845138,0.04713000928171137,0.04777480413188367
62.08621,300,6709.969512,0.05886607548302674,0.059424250057987744
34.786499,225,6954.699006,0.07424113288280798,0.0753530156948546
80.875678,238,7246.190523,0.04737311410219103,0.04847089306013536
54.96534,194,7478.670314,0.06576897653805652,0.0661973010080242
37.129413,284,7799.021831,0.07223135190789605,0.07253916940734423
36.863635,276,8097.328462,0.07166411794741015,0.0726484784391628
56.977533,300,8419.295015,0.0620493280377977,0.06220099625879521
82.55358,149,8592.314681,0.04695043616578504,0.0471895874737048
38.715441,91,8695.987093,0.10727558139605363,0.11007807721937272
80.526331,169,8903.578286,0.04710950707641247,0.047561641905687145
38.544912,238,9166.525888,0.07207735177038106,0.07459839686770214
31.353948,126,9302.912365,0.07944860204193409,0.08020454545951002
77.657545,149,9494.042276,0.048556889438451864,0.0490153553271252
35.648496,68,9594.638203,0.10610806286348441,0.10863989600650407
59.829675,251,9868.807267,0.06243229938296938,0.06374342614113006
37.652527,127,10015.578205,0.07606562666656616,0.07629579928042954
80.334387,184,10223.111461,0.04730951355716991,0.04767243282689214
33.152245,170,10416.979468,0.07201448241228847,0.07243898347285922
58.630856,268,10733.511469,0.06342321657055372,0.06376593314866436
79.24232,144,10913.439882,0.048959354965722415,0.049575007072244666
81.017923,293,11234.736367,0.046175380086875134,0.04666233738522486
36.211644,82,11347.051318,0.10690712810997816,0.11128330209583405
36.68009,207,11572.514683,0.07040874777493109,0.07073685060916647
80.545475,166,11760.658249,0.04723991189387062,0.04789774024855211
35.617178,300,12129.767852,0.07116702390437304,0.07231608057558317
57.140487,300,12456.206584,0.06336910658835052,0.06344724308838269
38.016515,158,12637.400769,0.07215774470393227,0.07289351384177221
54.710541,254,12933.941705,0.06713362514505519,0.06716236868383949
81.939379,136,13084.421983,0.04805460384157875,0.0484404738697114
37.016437,145,13261.431777,0.0728601815039252,0.07363034000766754
59.882394,191,13482.078837,0.06240964631338821,0.06393820790203324
