#{"t_start": 1784631092.7879949, "env_id": "None"}
r,l,t,best_igd,last_igd
31.881067,157,168.352222,0.07961424975115422,0.08015871583110462
58.21795,247,470.724005,0.06370593116328098,0.06594292356890394
80.353772,189,690.074084,0.047958618233391176,0.04810909193103741
80.853609,160,877.263074,0.04788133956892774,0.048311538354814665
33.967377,179,1080.20408,0.07349118283351587,0.07362146437052554
54.201133,200,1302.001434,0.0701832005657448,0.07099613873532586
35.95507,141,1463.358956,0.07547024424639517,0.0761367766005063
35.974126,80,1560.706107,0.1066319476181907,0.10860894771476252
78.979418,250,1832.780973,0.04671170567290863,0.04758842324691093
80.270698,227,2091.735135,0.04709114521434633,0.04758896071627852
54.451783,184,2315.428668,0.07095004306341088,0.07318834690233329
33.724262,152,2509.306471,0.07539777276926436,0.076121831043148
36.018429,68,2601.799608,0.10642829278752218,0.10716827716239911
78.146365,217,2846.618848,0.04661589625993775,0.04705013690450184
41.633501,225,3116.466042,0.07225262023428762,0.07275694780055202
35.450468,217,3354.736661,0.0729868764246407,0.07466069949977472
80.943619,226,3621.302033,0.047577451821614464,0.04814361900708716
54.573888,116,3734.489878,0.07005159889269276,0.07031002519791708
36.271245,190,3959.03208,0.07464482440815662,0.0769184130017373
53.773229,300,4290.284494,0.06941596533265032,0.06941596533265032
78.51337,196,4502.784186,0.04736404631551361,0.047618711538884674
35.92661,261,4828.798248,0.07425812615942035,0.07530795835506093
56.757342,211,5081.486371,0.06448340203886545,0.06571972234420209
80.280364,226,5340.878286,0.04768973876471431,0.04798934643331292
57.72596,300,5674.774439,0.06129573112114883,0.06267174428777399
79.082038,214,5928.238124,0.04714670402895379,0.047446786619114896
37.53232,196,6126.283366,0.07581989244460752,0.07610584399996155
80.020511,185,6337.152092,0.04779604232004518,0.048889834346131596
36.279573,65,6429.127158,0.10822719062297313,0.11017920746922674
42.233423,249,6701.348487,0.07093888030910318,0.07261073311887277
79.669137,202,6914.827661,0.04731767961950508,0.047513532883175835
37.77067,270,7252.473622,0.07221358093237319,0.07339662211706077
34.375337,83,7361.450476,0.10784768926935345,0.11023831342817343
81.418486,269,7648.814579,0.04660445567649839,0.04663094981252195
36.248413,216,7890.756349,0.07220732321351354,0.0730386609344495
57.670389,148,8054.962243,0.06581194831616287,0.06646582923106249
58.398423,186,8259.488174,0.06405312285791392,0.06497325223075298
38.711608,222,8509.202534,0.0723541365381533,0.07258243439052467
79.984801,182,8719.003231,0.0480909751268291,0.04811671843997596
56.481554,121,8863.523134,0.06818360346731128,0.06866416745839127
38.951193,151,9029.818783,0.07233757333726774,0.0727613249564405
79.47673,256,9317.854583,0.047754958537959975,0.04803013800307535
57.72402,150,9510.531506,0.06599346109282682,0.0675363433733945
80.47776,186,9715.355596,0.04703657179302524,0.047384966999681186
35.109708,123,9868.75583,0.07450780802163623,0.07619836247050511
81.005551,220,10125.180795,0.046738526360929566,0.047077207432807286
36.084798,116,10268.486549,0.07731170018193681,0.07975781540454725
60.111847,300,10605.979905,0.0602175556395163,0.062480078105413714
54.014013,129,10759.038786,0.06748201734607064,0.06886262494516596
39.653388,139,10925.649437,0.07332847209366983,0.07415183830068296
80.701405,185,11130.136099,0.046815589817090435,0.04781045408968757
54.137883,171,11331.565169,0.06493224434286213,0.06548934138182397
35.862107,98,11451.48162,0.0758605523776096,0.07590527836317364
79.631604,172,11645.346134,0.04732381648470206,0.047775293202490084
57.043198,216,11912.586544,0.06180271142531269,0.063324593989317
33.750857,271,12214.459095,0.07190800165323115,0.07218491441221604
82.181885,225,12461.377795,0.04638282942099798,0.04641213054467736
32.671163,114,12591.08109,0.07721619352392659,0.0793776879112227
77.96409,231,12857.081873,0.047290963801239,0.047538347359779375
60.071327,239,13139.787846,0.06252551554776735,0.0628162309033566
80.633294,209,13372.944975,0.04732658108442434,0.04762811515117656
61.329365,228,13637.110093,0.06154339753199187,0.06223645440777677
36.372658,182,13835.937611,0.0707429276159093,0.07226073684737874
38.636345,248,14130.012847,0.06969194820620621,0.07118526404231676
80.639,113,14279.866124,0.048669050219012425,0.04916267636525196
59.021858,300,14624.948988,0.059971794549221975,0.06080817882020512
35.959425,185,14845.872976,0.07254455596837969,0.07518404280874146
54.6917,129,15008.375616,0.07039470291123445,0.07218581650121424
