#{"t_start": 1784631092.804131, "env_id": "None"}
r,l,t,best_igd,last_igd
58.026822,227,262.024477,0.06552298248213159,0.06668541261540314
32.376902,217,515.57376,0.07584787478699953,0.07807220704030127
79.281823,222,772.07738,0.04757629055629127,0.04764032658941637
39.879078,159,949.219978,0.07501115251013574,0.07823833961285465
37.32366,74,1035.381519,0.10455158786012844,0.10915528548441127
78.413814,287,1355.708148,0.046119383103706495,0.047058047888009165
59.095761,300,1691.858721,0.06124116032728187,0.06371985319004814
37.990527,238,1956.215518,0.07717307457095525,0.07793470672151943
80.486323,194,2198.369566,0.04706870599615379,0.04731410890882483
57.804812,300,2580.367459,0.0602190028727669,0.060692188042780586
33.295251,230,2841.223211,0.0735594292802337,0.07498238071132349
78.829523,202,3086.781828,0.04695556498849565,0.047735170237138434
41.312916,271,3387.173432,0.07035800207448017,0.07078632096657468
30.996385,45,3444.028698,0.1121819305996775,0.11220372102562894
82.485548,300,3777.485996,0.046957670333072334,0.04712064137989287
59.615809,300,4115.982988,0.060544209330688055,0.06192027607455997
29.608869,151,4280.58944,0.07736289338860805,0.07966729288095283
80.413799,288,4608.536899,0.04657886001751649,0.04692300331589212
81.178399,194,4849.084136,0.04736045028908847,0.0480504782197923
37.140921,86,4950.253597,0.10620571410792279,0.11026578570501129
34.939839,218,5205.242339,0.07260777915631765,0.07273814893120042
60.076437,283,5514.295335,0.060957946450324374,0.062437191740274886
80.076581,225,5784.743867,0.046804319610703575,0.04693021052754345
35.224131,130,5941.195652,0.07423970438531359,0.07666511551956616
82.070038,256,6223.303619,0.04619622509130609,0.04686576972198155
58.94106,236,6485.29937,0.06331549647556298,0.06565054427633393
35.573018,260,6770.35955,0.07054704286026288,0.07182368842943225
81.588049,195,6991.931548,0.04702130594604663,0.04728905702811814
56.304659,160,7179.148226,0.06663255015157178,0.06820608595493455
38.518584,227,7455.575335,0.0685780550598158,0.07001004109306892
81.3003,247,7736.022822,0.047155193761198255,0.04741983394771803
36.779975,284,8042.411515,0.07159311593749414,0.07274999006178283
58.390383,157,8217.207881,0.06617172655465539,0.06693266529474769
80.222246,186,8412.206166,0.046751078046455966,0.04749345803931423
58.671094,157,8600.949632,0.06338938078111019,0.06659780000122859
30.712306,120,8739.936863,0.07976521329971782,0.08128620682391659
58.777096,237,9011.962958,0.06333183231116385,0.06336811643659762
79.095257,200,9232.697858,0.046734949628865916,0.0474047997116142
41.704764,278,9588.490782,0.07193864381401399,0.07308524085442746
59.063271,222,9831.720794,0.06332331241162047,0.06376519116026388
34.600762,149,9997.100872,0.07378571488492901,0.07396377696137417
82.236013,135,10164.684,0.04711542661306336,0.047851182881391834
59.3269,190,10372.868159,0.06407435983294321,0.06606226530309363
81.503492,178,10590.167346,0.04807349581325712,0.049070052220202234
39.485456,234,10865.461156,0.07148563413617035,0.07188874832542493
34.969857,84,10964.818092,0.10769370692467321,0.10990178080117526
38.011474,170,11156.439499,0.0710341494303941,0.07209280675114703
82.253906,228,11432.401898,0.046183346628225964,0.0465405312183312
35.3709,171,11625.116057,0.0736511490239125,0.0744981854478069
78.97488,223,11897.049006,0.04724099989552552,0.04732311841533382
55.835235,159,12070.32297,0.06554941828927273,0.06630534376074125
57.34385,290,12384.291061,0.06406833989549778,0.06437749570327868
35.893881,149,12550.692508,0.07318326141554188,0.07414846193140895
80.221,150,12737.142018,0.04807017177090838,0.048224711756397476
37.026003,131,12891.677344,0.07411257031303113,0.07495878756500315
79.372324,210,13126.799908,0.04667554748127646,0.04758659298690174
