#{"t_start": 1784631092.7926824, "env_id": "None"}
r,l,t,best_igd,last_igd
32.634916,113,9241.169022,0.08033694377475761,0.08337358731171021
36.592518,57,9297.922409,0.10734314436519606,0.10986770611700014
79.943718,278,9650.362053,0.04647259640534459,0.04701837379363279
81.658803,166,9839.243918,0.04797187212535452,0.0485935646355524
40.984792,128,9976.165996,0.07468339620998293,0.0752071077295273
57.279733,224,10237.941367,0.062221669921768655,0.06245269882252423
24.81372,85,10334.115288,0.08337389322044976,0.08530090064495312
61.992069,263,10642.538181,0.06135038979712288,0.061695611341627245
81.390641,209,10896.560396,0.0472827900969083,0.048461488935612335
35.903853,104,11017.018372,0.104844373498498,0.1070778826945412
82.682502,201,11240.657084,0.04623352857936543,0.04783301304741123
31.599049,141,11419.528165,0.07725999222739666,0.07727746853686004
80.000463,242,11686.440792,0.04707832739634706,0.0473282968843769
64.242138,300,12051.033717,0.06005281688996274,0.06125705491432917
37.805467,220,12280.691201,0.07141924897188937,0.07381863559708407
79.509968,147,12443.64887,0.0484045777806613,0.04850247714079526
42.883234,192,12672.128753,0.07318739550487471,0.0738763067379158
56.223558,145,12834.446993,0.06814849872064097,0.068333578960087
81.563846,176,13035.736921,0.04616082322191151,0.04625596412755171
56.583285,230,13308.052822,0.06182129834004103,0.06376500714619385
33.756584,148,13487.067212,0.07391681555203283,0.07539177038511276
37.438161,61,13547.814287,0.10583117619787041,0.10969069491203488
40.253863,223,13796.076268,0.07080322142946517,0.07194789702108616
78.311115,126,13940.765342,0.04907895401671024,0.04970712071063527
81.307792,300,14320.306994,0.04716012272968266,0.047301532582445044
59.385103,150,14483.750749,0.06142379685695514,0.06280342483715683
34.358417,123,14632.869374,0.0765725444763742,0.07881309414797555
52.06195,155,14817.966105,0.06725694222825511,0.06764083012526154
32.752526,147,14999.557666,0.07368156101460793,0.07425903723520992
83.456182,219,15242.717031,0.04632673420348114,0.04687970472014671
35.269295,86,15347.481917,0.07629662002425432,0.0788984089089385
81.482193,147,15509.301886,0.047196385587475596,0.04792741947796839
54.493229,140,15681.561149,0.06791959212376204,0.06992130752283693
79.66539,152,15847.106069,0.04765196419437476,0.04878088868728666
34.113515,71,15931.757757,0.10562703530594623,0.10906166918302974
34.259878,229,16202.899515,0.07009151540527125,0.07024531042912559
80.277155,171,16364.243569,0.04676882519823475,0.046895571554683095
36.709673,132,16559.219979,0.0737759965306088,0.07395760529367161
56.228443,123,16695.908131,0.06726203560505259,0.06739614034198271
33.563873,121,16844.019147,0.07306878375306126,0.07474604115041218
80.091726,121,16971.224179,0.04839427048885167,0.04913920963464046
37.116261,64,17038.802871,0.10735464773870483,0.10797379835641337
34.857954,55,17109.142396,0.10544145974423454,0.1072694420715703
41.907029,160,17297.053808,0.07094267609013882,0.07157668122368185
80.312713,122,17444.480697,0.04824000255575307,0.04825465460263624
37.680095,267,17751.030082,0.07028799093837192,0.07064161154481723
78.935351,184,17959.389928,0.04681955433420423,0.04752391893316662
62.178237,300,18300.753344,0.06063853042979416,0.06230178882725015
59.777673,300,18643.739096,0.059515057273412664,0.06104981624625128
33.14942,141,18804.691964,0.07393858840309377,0.07550452938188176
79.95257,179,19028.931332,0.046881549417691584,0.04694872670169462
34.955452,186,19248.518054,0.07320863875935563,0.07602150376490194
55.211941,115,19374.768738,0.07145800367396704,0.07245333157263831
81.084565,187,19590.407238,0.04697722209839442,0.047545147042475325
38.865787,243,19865.140795,0.07161973933288691,0.07190120555120928
58.055709,167,20068.185528,0.06423624604041418,0.06473657355459904
77.171995,156,20241.313599,0.047271069391671694,0.047851408615059356
41.555028,246,20526.626721,0.07254162087221314,0.07282495699169286
37.93106,107,20639.358065,0.10149127989889357,0.102944937097348
79.738193,162,20836.609588,0.04706205069880446,0.04745779477759726
80.563789,136,20991.238715,0.047090641896066085,0.047465208469133026
35.317799,70,21065.365713,0.10590420812823635,0.10612307268991338
33.237423,108,21196.236222,0.07882976357840715,0.08004501717363746
34.149286,81,21314.347232,0.07739970948666854,0.07823926629513632
55.66541,141,21485.50028,0.07064500266507855,0.07100191871457646
79.191689,130,21639.080981,0.047652135129002064,0.047697932220271626
35.105173,125,21774.51717,0.07332710058958902,0.073709665818547
57.200735,192,21985.032215,0.06342533762594788,0.06393287508864746
82.521582,217,22238.812848,0.04681142373774735,0.04725740262498897
77.956022,264,22531.024822,0.046369859826646403,0.04675357952711927
36.744407,139,22685.683598,0.07391864479561772,0.07635740897345804
58.083884,271,22979.787572,0.06364408305690847,0.06646079583524826
60.043787,259,23268.723451,0.05982804005057607,0.06045192424356567
80.944156,170,23456.119332,0.047939505180395275,0.04828421991728629
31.50202,89,23551.068286,0.08054026485860963,0.08222064963721022
55.070814,300,23915.576973,0.06559106723640575,0.06573423499622649
39.822034,152,24079.535579,0.06920645286453411,0.06946358340031727
80.562108,156,24255.436784,0.047143967287435536,0.04806530654850122
80.820009,196,24476.937109,0.04663076307176903,0.04715672782808357
37.996437,220,24738.858757,0.0696256494423945,0.07101713069744352
61.295731,300,25074.49616,0.05917383678332203,0.05917383678332203
59.963666,259,25360.589328,0.061080366287400406,0.061485019993537296
37.149904,143,25535.609284,0.07121322591785052,0.07370258444185705
79.319542,254,25824.822723,0.046837543591480124,0.046879549995136494
39.358724,180,26043.4157,0.07110316136590557,0.07174722769934831
78.909555,136,26200.538288,0.04755728437016727,0.04797614105723854
57.811408,146,26365.008718,0.0659716286386819,0.06963010556550808
58.028632,288,26686.869349,0.06059218014728747,0.061070177557675076
32.586417,90,26789.199579,0.07468002914079688,0.07722753176847462
80.365823,199,27002.78388,0.046295581578170084,0.046976550106267036
81.961375,142,27165.623447,0.047237677667615545,0.04761735074580179
56.957398,268,27449.540011,0.06432881334239694,0.06525390089814018
37.33224,134,27591.923035,0.07456607148148589,0.07661110282925311
39.252,300,27937.526232,0.07058088511142711,0.07140153461538899
79.122416,143,28086.860487,0.046575134743554826,0.04687283766934497
57.94293,185,28345.536774,0.06414024150522181,0.06466285135854985
41.851052,166,28516.290178,0.07206887901666785,0.07245000815527834
34.988344,74,28618.570611,0.10747130249324721,0.10897122993259532
78.594308,100,28723.035224,0.04783096281169212,0.04913776477584557
36.842764,68,28805.275922,0.10651238507408495,0.10701958355251269
81.534675,151,28962.975073,0.0468532102828181,0.04750969187093223
38.069229,183,29169.270108,0.07310940756219295,0.07523853476985434
37.125499,95,29273.798966,0.10867525825145757,0.11034956710899403
80.718043,115,29404.056191,0.04798211847808347,0.04899106065661499
36.02528,194,29641.7433,0.06905114332861119,0.06946543758623767
37.059316,163,29814.508237,0.07069696826128191,0.07350813798105098
79.541437,119,29951.456208,0.04776255219066871,0.04810414488164524
56.768348,208,30194.339413,0.06265643216310238,0.06313475736603223
57.907793,104,30336.696771,0.06316569284960812,0.06552000333994522
80.521917,223,30589.474469,0.04659794214562363,0.04734746534453545
