#{"t_start": 1784631092.8257124, "env_id": "None"}
r,l,t,best_igd,last_igd
35.898008,80,95.073528,0.10562891395522295,0.10576708055425209
23.625808,107,207.786346,0.08427536701528053,0.08461051597156281
76.787991,158,407.812179,0.04890181456815668,0.04953549901623548
79.680972,165,595.807743,0.048631038543993386,0.04897706865121703
57.114979,248,885.703327,0.06518658038602866,0.06572376980925121
37.134399,258,1179.440019,0.07272308010867115,0.07400872640383495
33.204634,300,1511.137689,0.07079861234170154,0.07079861234170154
77.017481,291,1839.383116,0.046652430409070814,0.04736450193802851
52.595114,152,2002.208506,0.0730532786414246,0.07355823998225511
33.418383,71,2091.596969,0.10509996582610298,0.10804516799004509
31.385192,99,2213.032453,0.08664641184801465,0.08878400434069406
79.309591,245,2520.436625,0.04776709173430615,0.04879069062865023
79.191597,215,2771.773041,0.04664558154720595,0.04670973842079624
35.0398,79,2876.368304,0.10619801562348183,0.10645151075478845
31.186808,121,3013.121249,0.07836628562776247,0.08020378649088422
31.406508,119,3148.717254,0.07780242764527821,0.07985600901350658
80.332547,277,3469.01092,0.047011805682278474,0.0473985213139891
58.441813,251,3739.429744,0.06424440035948657,0.06574061238873083
78.760916,183,3950.318402,0.047873965092324354,0.04804173309777451
34.011259,185,4153.120392,0.0729662570712854,0.07424465846267024
55.727401,164,4336.078116,0.06504818575080423,0.06679874781676474
80.794854,170,4524.97218,0.047381615367778136,0.04762460984395034
38.207644,153,4696.279983,0.07398604221138116,0.07439831152224596
31.149526,114,4858.691219,0.1087209815664515,0.11103506315635421
34.979021,81,4955.392886,0.10702635284106496,0.10796033602408797
79.328642,180,5166.368221,0.04827740571801039,0.048697220238374445
33.684921,169,5358.62144,0.07441387732482904,0.07579789886292708
35.947587,300,5693.862682,0.07049508190266254,0.07060436398088318
57.488332,202,5935.544447,0.06329956268316334,0.0643228016084754
80.555158,208,6148.314051,0.04751578349389551,0.04814136554555273
79.79831,151,6314.692254,0.047087603875544705,0.04768837098175706
39.285272,192,6535.710774,0.07482814742738686,0.07759631609897741
55.022863,132,6690.129282,0.06957873877432023,0.07257341799040591
61.200463,300,7032.320914,0.061156268279186736,0.061693240073686095
80.352896,133,7197.379778,0.04870742780365177,0.04929328231097517
37.367104,185,7414.904868,0.07175306047025833,0.07357078260559109
57.121915,186,7622.866606,0.06304080090616584,0.06482594953788931
82.539071,272,7927.614529,0.0460744082673952,0.046150994425094224
34.397947,189,8126.950965,0.07511468289115514,0.07528897812504383
79.649393,209,8360.640512,0.047330852948277005,0.047425838598553406
36.446612,71,8442.860005,0.10912148636346825,0.11040330351065941
38.677467,124,8577.498956,0.07302603522429978,0.07726791981703438
33.629221,64,8647.928378,0.10596931014770507,0.107957831490474
38.916569,273,8972.334755,0.06935502901307207,0.0696700084759453
81.869632,253,9260.149521,0.04668984278519986,0.04746357765895078
60.277452,263,9594.431875,0.060352832360782364,0.061888732954848626
33.137998,139,9737.337248,0.07528481130133481,0.07632818682908389
81.760273,237,10010.984597,0.047207986221426204,0.04741054113786937
81.773689,151,10190.903202,0.047726695786297096,0.04859583509212888
56.001998,182,10394.690597,0.06792163817617965,0.06957912449759136
34.150052,128,10543.973269,0.07598407503173635,0.07641533880185401
58.289686,180,10764.303229,0.06404148005878113,0.06546404092381537
81.752211,226,11025.479716,0.04660935461005991,0.047143217588941536
37.883221,255,11312.934223,0.0714165302651495,0.07148471316158377
57.708862,294,11658.994009,0.06264544213378578,0.06297094870016111
34.05859,164,11873.386656,0.07378585604563608,0.07383015075964537
79.874612,224,12107.401253,0.04729110581778537,0.04754197103217096
79.231356,198,12320.022152,0.04770311815876789,0.047844519236403114
37.299383,215,12563.604074,0.07026487112740291,0.07155079725488132
59.658651,255,12876.164569,0.06177445264977363,0.06371641493361944
35.817465,188,13077.550813,0.07343950861579461,0.07506709220225888
