#{"t_start": 1784631092.8676355, "env_id": "None"}
r,l,t,best_igd,last_igd
34.91974,78,89.00404,0.10529621695583803,0.1092247249556733
29.819731,111,212.256099,0.08395359007575287,0.08507660098726688
80.40461,180,433.486679,0.048209877836523744,0.04904615706880827
36.559646,300,778.543401,0.07289948976533088,0.07384434137240158
81.855156,265,1086.933448,0.04705087106906735,0.04761684810741058
59.00185,300,1409.639017,0.0633110492551225,0.0633110492551225
81.152369,300,1759.398196,0.04678414674953218,0.046927765662287894
55.853171,223,1995.42755,0.06619537938919813,0.06682445798738605
36.091125,300,2388.587124,0.07288827436805033,0.07295542452927349
35.781978,232,2655.343555,0.07180116218801005,0.07574846645193982
79.495241,163,2851.709159,0.048900891916068764,0.04907824537240336
60.675518,282,3179.37138,0.06184019347578843,0.06373516327550541
32.369383,188,3393.048067,0.07773852053487973,0.0778644433122729
34.134278,89,3505.173271,0.10866707600027026,0.11011095395690665
81.276719,257,3784.062801,0.04725068379117812,0.04743201749556855
36.253233,174,3976.865846,0.0779442256663199,0.07809788168978599
78.169996,193,4185.15098,0.04686312405417382,0.04707686388969939
36.391061,58,4255.33608,0.10528589569828041,0.10984686914894036
80.094334,300,4586.978707,0.046468209843440626,0.04661878319003314
38.03543,114,4742.933366,0.10629930369564798,0.10723524482912535
37.50456,242,5027.292338,0.07208902586911704,0.07394636033691632
56.393539,144,5194.697495,0.06776904236421667,0.0692755501967133
79.170332,229,5451.01614,0.046929840032259904,0.047606495655859116
36.683734,215,5700.593563,0.07573455415901509,0.07654136080355539
58.261286,262,6000.753526,0.06282687166779717,0.06358790736824227
79.475002,187,6202.586638,0.04726900272480933,0.048014592272184894
35.951599,132,6345.161945,0.07788820717724182,0.07883171875531678
34.712471,70,6439.790016,0.10712968676410593,0.10929883473725174
78.346304,221,6676.67903,0.04694829256299114,0.04747845769192138
33.222726,136,6832.033767,0.07728131690741605,0.07799129709569522
81.257863,259,7134.371901,0.047773947946269296,0.0483018138620567
38.227597,216,7396.803123,0.07313013481557368,0.07462645293340853
56.833212,238,7658.072881,0.06425366308457325,0.06608732823326396
55.461832,136,7821.257944,0.06877147708228881,0.0701284423538277
35.367527,162,7990.220417,0.07670447652254725,0.07758335606878744
80.95791,300,8318.3718,0.046608935554289695,0.04684266744798636
32.772144,131,8464.313122,0.07963616023989485,0.08044776152159105
81.460836,203,8688.796333,0.047613317872442114,0.04784936523006222
56.084945,209,8942.273477,0.06250474336469546,0.06406006516776176
61.00665,265,9237.732068,0.06092715864243567,0.061178712672506165
81.675831,263,9569.373881,0.04766331381930727,0.04803568174508235
38.537315,170,9759.473938,0.07452588198388507,0.07743577970710379
79.766124,123,9899.237541,0.04777096957030671,0.048190449822030544
40.696994,300,10243.508438,0.06870950212623966,0.0689493523156861
52.641756,172,10436.360451,0.07275385946386793,0.0743445537349721
81.373689,188,10662.429254,0.047837266854057335,0.048417398571652434
40.08419,114,10801.036805,0.07532487798291311,0.07665676754625159
57.849236,174,11003.678627,0.06468839932034978,0.06562552291474828
80.26764,134,11151.232215,0.047910929980298445,0.048316752820796734
36.090562,164,11357.769374,0.0786329117433575,0.0786828381302088
56.846897,300,11693.790679,0.06125180706376946,0.06125664447917732
32.091629,65,11755.42444,0.10817458167739483,0.10975432611539233
81.436356,135,11947.757038,0.048367194282885835,0.04914951917873923
36.239714,221,12189.717353,0.07468614171287587,0.07516380866408538
58.459873,300,12515.709624,0.06178766338161421,0.06292746430175515
38.547129,273,12825.60607,0.06918711482369662,0.06981201774534619
81.048364,216,13070.911909,0.047008397629877956,0.04779172716136026
59.017452,300,13422.388684,0.06233486263097222,0.06257083953641625
80.166129,155,13608.204847,0.04737054858553726,0.047377847368969446
39.423044,300,13940.409226,0.07084859882528008,0.07153701795095058
35.454733,57,14015.396939,0.1082851063098552,0.11087639984333983
36.942406,210,14276.258491,0.07174236276756345,0.07327195397239493
81.742737,188,14491.958536,0.04728744039650455,0.04768790557922595
82.068421,245,14782.869531,0.04681571738380404,0.04726132276307711
35.837842,110,14914.573795,0.10561559124158039,0.10688483555731737
34.666758,133,15068.498272,0.07563286349821875,0.0772128388379431
29.029937,138,15223.149623,0.07623676432381014,0.07708425542197415
59.71141,296,15566.505492,0.06157517830360137,0.06260185166897562
82.111656,213,15805.045512,0.047662338980540515,0.04794538839135137
81.514439,179,16026.408337,0.04716373838770683,0.04723603506392997
35.185551,118,16154.087144,0.07625828615057172,0.07895047491829506
57.211692,271,16450.594804,0.06255230572325421,0.06287453453866901
80.198338,215,16729.754257,0.046506840875761124,0.04679322175862976
59.141668,191,16944.532211,0.06491003309606126,0.06591125381682987
35.600516,171,17142.401409,0.07036260658993732,0.07051121498066672
81.368711,186,17360.891919,0.047729404452507944,0.047883704940478694
54.312822,104,17476.15835,0.07125210189224215,0.07264136792427829
37.866701,140,17650.78012,0.07450976027324444,0.07482914059234103
38.535187,125,17800.134646,0.07200799490384682,0.07455470780433197
80.563595,161,17972.985422,0.04713207435179237,0.04796389562172644
55.989197,288,18300.696498,0.06650018018677178,0.06653337908581272
34.386689,168,18506.722613,0.0719949124382958,0.07217972472993611
57.94158,188,18705.547459,0.06045248429070323,0.061910163975226286
81.711355,166,18934.624582,0.047141975090060705,0.047450526875055674
80.067655,118,19059.367872,0.04821337976132201,0.04832715282336738
36.798165,80,19152.656878,0.10637281566291673,0.1083526392786677
40.144371,139,19312.94164,0.07117363080682576,0.07172492774774952
77.978431,178,19507.678614,0.04666369304429141,0.04761142915204032
36.978472,149,19675.96577,0.07460296237898663,0.07463908172344011
59.887628,227,19945.61853,0.0626423748801424,0.06339502573333929
79.631953,151,20118.074951,0.04774608950344718,0.04800535987546404
37.700102,135,20276.429333,0.07221531066878625,0.07585827924979377
61.726181,269,20579.136427,0.060463880213123315,0.06197753614230461
82.372382,241,20855.977212,0.046558397019190144,0.0472817977796019
40.933076,158,21039.112646,0.07307529939566298,0.07360727271580861
60.223848,300,21413.66531,0.06171699204825393,0.061796241177399985
81.084097,143,21585.835977,0.04656225085959727,0.04669456970648625
36.754764,150,21751.024411,0.0763208129685959,0.07789098378300564
55.929846,242,22027.183568,0.06470179689267579,0.06517225746798033
54.958002,297,22354.692788,0.06738062393086444,0.06775099389183889
80.424679,120,22475.240808,0.046675470650357605,0.046852682839782125
35.45589,283,22808.548538,0.06945491709649361,0.07001607906506138
57.464438,189,23017.315525,0.06619360054080753,0.06673382036139665
81.005699,163,23202.831557,0.04647536450666299,0.04662557982193767
36.360598,189,23405.580299,0.07133567624530539,0.0719745188200364
81.53149,198,23652.952653,0.04728455658020391,0.04741910988647238
35.762458,129,23793.423962,0.07209733800176288,0.07307973793782956
56.039141,133,23935.644627,0.06570887676015394,0.0658956533386369
40.150555,176,24126.439808,0.06912666865380662,0.07099584275999012
53.300661,114,24261.126623,0.07056500250641178,0.0712709615620395
80.514235,135,24404.874645,0.04667632196665955,0.047762320551432993
80.32319,177,24615.402525,0.04682153349184676,0.04722345011922223
37.321096,164,24812.008698,0.0729492999701987,0.07513367380031136
56.93813,241,25085.67475,0.06584121970494959,0.06791644027475915
34.731254,125,25216.875977,0.07313443749388682,0.07411056257307758
81.212132,167,25405.403884,0.04645904676016845,0.04721717015637714
60.847104,300,25739.43023,0.060867662648864625,0.061369707509854134
62.028241,300,26111.239891,0.05984548887365581,0.061567164708316
38.211566,131,26259.565423,0.07345167109568904,0.07571683708642447
81.060362,128,26402.350038,0.047189373408762676,0.04732734968630357
60.559363,275,26721.122769,0.06010796285310447,0.06197153630785641
82.308147,133,26870.274641,0.04806631963077338,0.048521033208078095
34.549142,146,27017.447808,0.07327416851919699,0.07383453139260768
54.611202,96,27121.874485,0.07000334379727413,0.07045611783960176
80.359898,178,27323.249063,0.04630642481048166,0.04705829160954043
36.480505,96,27426.22416,0.0735463385142505,0.07554701777704916
57.402208,255,27706.85331,0.06282220926553102,0.06298240247750568
34.49227,152,27880.059399,0.07298987319791725,0.07427586075568614
80.073033,143,28035.009823,0.04656167409968296,0.046960339266764725
36.228294,132,28172.653545,0.07239722143682133,0.07300184339480298
56.638629,145,28378.151308,0.06616921388576026,0.0685409335745783
81.943932,194,28608.425195,0.046482881667241537,0.04662353818645114
58.059731,168,28795.594702,0.06243207658368423,0.0630271119195208
81.236244,147,28951.320034,0.04752232172472356,0.04813688449281693
36.089748,145,29107.476124,0.07159705985613203,0.07210077001143035
80.527846,149,29282.197398,0.046399907887954187,0.04688416887930716
37.412967,180,29484.476399,0.07205645241221034,0.07239523582072634
37.447073,72,29576.833166,0.10564202980958637,0.10684791178772012
59.930877,274,29893.343711,0.06154025540521962,0.0625736380619322
39.908532,207,30130.827675,0.06852502791031807,0.06984180640029079
81.597782,178,30355.694183,0.04630255621550725,0.046519518373308005
58.992591,190,30566.664532,0.06319735914564342,0.06426727414213496
