#{"t_start": 1784631092.8688052, "env_id": "None"}
r,l,t,best_igd,last_igd
79.027311,143,25431.3584,0.0468616573635056,0.04728087069440621
60.360531,300,25764.931968,0.06167602532992276,0.06167602532992276
53.818751,165,25981.723278,0.06742642867224653,0.06975974499601183
80.296862,183,26188.875007,0.04678684522795872,0.047801390176950245
38.519982,211,26424.303416,0.06828593719102834,0.0687103428642452
37.59518,180,26618.572456,0.07164249693804878,0.07473722980122098
58.544902,209,26866.652461,0.06301613470590318,0.06317299985340678
81.946471,91,26968.979304,0.04815720663176537,0.0491450672434807
35.198899,164,27143.220884,0.07507115841037719,0.07609808532127413
81.153509,118,27263.985746,0.04765032695870558,0.047876429439351394
57.143371,300,27584.70933,0.06092923353800976,0.06172227199103899
57.080619,196,27813.390164,0.06636721491457982,0.06706705150085959
34.000874,134,27971.955638,0.07758085293566924,0.0785595365778662
79.972976,106,28074.711084,0.04781434428312982,0.048005562221303005
36.854008,149,28286.666624,0.07254994752034302,0.07321920056200482
58.10767,213,28522.040896,0.06174676588796154,0.06204027170764448
80.799397,136,28679.268762,0.04733466536483808,0.04772239210696491
61.93152,299,29020.553247,0.05949671335491711,0.059533901726706015
36.340946,126,29145.397346,0.07321428406355729,0.07325489133297511
81.115024,185,29360.832702,0.04743166771361601,0.04755809255610914
81.505203,139,29516.28174,0.046565705122127224,0.047753352690583936
57.966861,158,29716.544324,0.05890927675486417,0.06122186964308654
38.842449,120,29849.314707,0.07315871851030792,0.07443058287076341
34.223764,142,30005.652684,0.0718742309398271,0.07406736324202721
81.651174,179,30220.591163,0.047007956072286056,0.047841416847511704
52.085136,159,30420.920329,0.07089852544831922,0.0734323932943335
