#{"t_start": 1784631092.761204, "env_id": "None"}
r,l,t,best_igd,last_igd
56.416821,171,18633.416286,0.06716000699644357,0.06725558360062563
37.02215,165,18821.352145,0.07111976030105434,0.07151124663521259
80.389145,132,18996.452949,0.04738863680431237,0.047645201516522497
57.982825,206,19237.31843,0.06292793519916434,0.06363907507940673
78.61915,130,19380.943293,0.047287007092988304,0.04775140588550888
38.794944,121,19525.141505,0.07338975919525578,0.07734546201972754
55.28015,114,19651.049618,0.06992358432904089,0.07003778638062212
79.67376,142,19811.018925,0.04819324767271612,0.04839191669793028
34.697678,182,20033.24455,0.07523903091290586,0.07610416043991003
38.650955,161,20211.832955,0.07120070735634666,0.07284507401339893
39.00098,269,20518.487901,0.10104100218929946,0.10330292867199774
81.302789,175,20703.695015,0.04796689064944789,0.04835317417346893
33.202645,94,20827.091132,0.07648573669426638,0.07734546291155026
56.388472,286,21147.864506,0.06060594712309501,0.061156674710640575
79.371967,170,21377.418137,0.04689758881168687,0.047185084515849664
82.291705,215,21632.987096,0.046473533321262465,0.04703945791155853
34.705085,74,21719.869506,0.10532632811991595,0.10635974662601702
37.401989,226,21962.568919,0.07129547679492104,0.07157067461177756
57.764848,217,22212.348761,0.0655849431277124,0.06708737308808316
80.662949,126,22349.007688,0.04693486946960467,0.04746598260285186
34.100977,95,22443.66089,0.07782936130473188,0.07993891924254995
55.496199,170,22655.14641,0.064826594790484,0.06572878246531269
39.285082,169,22846.45303,0.07089638166462431,0.07157947591444747
82.181172,110,22959.641569,0.04783472398063387,0.04802512205509635
58.969849,281,23268.751075,0.06011446194875683,0.0620892061177216
80.873376,207,23497.794655,0.046344948653881585,0.04647388706050497
35.192166,144,23689.643719,0.07218872550444934,0.07398688133787613
41.641142,194,23895.435212,0.06968077895864451,0.0697163171294951
57.869525,159,24071.507422,0.06763086736737009,0.06797581033431506
80.115719,138,24228.428574,0.04726189600416041,0.04751506780187352
36.388649,212,24465.880666,0.06836602668779788,0.06973720409164409
80.266958,126,24607.852482,0.04681914011874576,0.04710447376655971
59.167446,232,24902.272614,0.061417118769561144,0.06332045940387457
36.029467,64,24971.568626,0.10730762018321459,0.10827242974888897
80.623067,151,25132.625507,0.04718375211837619,0.047416964518191926
39.880667,143,25278.168637,0.07345902776703744,0.07356712348962072
81.99052,152,25463.292734,0.04674836337182196,0.046916495766313036
53.096256,155,25630.740961,0.07007486301313086,0.07031875973531254
40.133209,135,25781.379168,0.07113142136461678,0.07167273778896235
58.596784,259,26100.145359,0.061176137228613155,0.06160246171548574
38.078151,204,26330.04544,0.0687894357608641,0.0697934250351695
80.383666,123,26475.032789,0.04815673277932703,0.0484888097000516
35.171138,151,26633.3476,0.07261091214272675,0.07342415785033309
81.336831,122,26773.105094,0.047289967939798346,0.04749193596689749
57.00165,300,27092.162113,0.06257076643925497,0.06311481539774763
59.171928,214,27350.068017,0.06165915943548323,0.06248245009094767
40.72253,131,27482.670064,0.07191180604133658,0.07361184776467461
81.869816,118,27612.626471,0.04765438482511323,0.0480608600950563
79.024071,99,27724.415434,0.04759437486915236,0.04856992273735956
55.48789,96,27828.21678,0.0714841264618555,0.07294875354264474
33.488507,109,27959.385325,0.07504562034106321,0.07683781734494909
35.730765,201,28165.286948,0.07343199282843495,0.07410099574290921
81.369415,107,28337.953072,0.04690866631171245,0.047797861769545924
59.638883,211,28570.124993,0.062338090395838916,0.06402267157129055
78.991163,137,28730.991457,0.04766106136633149,0.048409176497486765
31.105578,141,28878.021211,0.07400890264300723,0.0769310258761901
57.720146,250,29159.053896,0.060815348898159906,0.06268749430400053
82.521404,130,29307.88714,0.048096413149371256,0.04870071610673949
59.815407,196,29531.432833,0.06065023603223114,0.06073226803503164
34.128153,283,29870.142967,0.06963482206643135,0.07290019985194988
80.516024,115,29992.521799,0.047857698208539454,0.04799847605069703
37.994525,280,30331.03828,0.06991161554364606,0.070155910240315
