#{"t_start": 1784631092.8028214, "env_id": "None"}
r,l,t,best_igd,last_igd
38.687721,171,189.68627,0.07607925468968887,0.0763200349618919
55.686629,130,353.071125,0.06985321091526774,0.07021941874571731
79.036192,128,495.336775,0.050082902820725694,0.05093515633442111
75.99744,284,829.265533,0.04682163432989909,0.04727890643919365
35.816851,77,914.643026,0.10454977753464875,0.10918141153343254
33.530767,126,1054.930282,0.08001032436469425,0.08384591571938908
79.291246,252,1337.460337,0.0469698093444527,0.04750081473371974
57.071818,164,1536.261895,0.06675749721870594,0.06768952816753093
35.936909,294,1860.968615,0.07211202779131724,0.07599156614864672
39.344939,70,1922.373656,0.10631000524831657,0.10914392402610255
37.614792,180,2141.743392,0.07379631865073592,0.07526666597755702
79.504358,249,2464.489398,0.046700894666285235,0.046972246623350325
35.616883,61,2537.230521,0.10748934983156151,0.10898075348612803
35.161293,155,2709.397165,0.07792840234400666,0.07818648767960658
80.056738,192,2949.535702,0.04801931410783606,0.04871440115886861
29.548172,184,3159.239541,0.08102621741412555,0.08173322214693987
80.059416,149,3310.921115,0.04922518355306385,0.049260009928014055
59.605932,246,3611.708712,0.0611849283407829,0.062070276877858016
30.850783,219,3849.601347,0.07599700929990905,0.07612544806126476
54.22871,146,4008.979684,0.0697124595148178,0.07123033730773519
81.350442,300,4347.968011,0.04690825829819734,0.04697712160135959
36.324418,64,4423.146235,0.10657972804091077,0.10799179208016141
32.380368,155,4594.445339,0.0794756679006254,0.08091642701979898
80.840949,232,4890.278944,0.04676155938406936,0.047406927180557785
34.874722,128,5040.094996,0.07536752800454867,0.07663339671396845
37.147772,60,5108.210829,0.10807567076124751,0.10854385568313812
81.194355,226,5368.413084,0.04772851937309432,0.04789422112971731
78.815416,182,5566.281655,0.04702040195745586,0.048117968555448
57.145617,223,5820.268736,0.06429845480674026,0.06492058316892348
35.777621,143,5989.247282,0.07697279917239881,0.07744820034690635
40.275004,262,6277.268909,0.06877915841791538,0.06978352638918596
55.198412,300,6599.249869,0.06788122323390025,0.06841803782244485
80.257056,168,6803.526375,0.04793175195998864,0.04809165929620441
38.225158,104,6906.679521,0.10479860156626199,0.10640808400135432
80.702828,183,7140.991677,0.04687964276278309,0.047184699098031795
40.223047,262,7447.091233,0.0720044702447675,0.07237007969530639
38.712897,219,7691.868927,0.07518584131374514,0.07685195507617026
80.248585,300,8023.745179,0.04605726522814662,0.04617536117054184
58.659087,279,8331.066012,0.06074925575993684,0.0612067223355532
81.694188,197,8551.014343,0.045849823972478755,0.04651469991956875
55.431466,191,8777.427755,0.0668965513367632,0.06879135282083944
30.46557,241,9057.390779,0.07563783719222536,0.07663740461558051
81.772881,183,9260.116426,0.04779142526130428,0.04804149500399262
39.780552,50,9308.90985,0.10778198012376049,0.10831522755915719
38.143469,203,9577.659319,0.07227741060841966,0.07466659147700526
35.549907,219,9816.452224,0.07278602420771003,0.0741099732829334
81.894364,166,10004.888355,0.04721307225572937,0.047237868500967325
59.528818,298,10351.947729,0.06296646189516945,0.06520868436416656
57.978518,178,10561.894882,0.06513329105173866,0.06611937251007634
80.434948,177,10777.145229,0.04794613344867563,0.04864870378523872
32.303262,227,11040.308733,0.07342718488552646,0.07363094649960354
79.106195,184,11246.113533,0.04745444361414648,0.04778401337781879
37.940872,207,11481.38902,0.07343806397311023,0.0745963405700955
59.83562,300,11858.531808,0.062475105431838054,0.06364500806342838
56.137612,158,12034.477253,0.0646100122778534,0.065706920347546
34.984716,156,12205.202786,0.0731013989141055,0.07516859824839155
80.571247,165,12374.263145,0.047990263344339444,0.048290787163529914
35.357474,187,12598.135391,0.0726238003386485,0.07537653234817872
34.645216,63,12665.78315,0.10778684700498364,0.10824491952081901
79.294465,166,12865.1609,0.04831033910166362,0.048687234834121115
33.518955,62,12930.34028,0.10877861014645834,0.11092830734784057
80.262367,170,13132.703925,0.047640265265716394,0.04770111849838714
37.152085,159,13313.045456,0.07274195877825296,0.07388177298947532
61.613707,300,13663.976152,0.061199186093839106,0.06156266544944768
36.750278,188,13869.765626,0.06961277898529568,0.07017359928144358
77.010023,138,14031.152001,0.047582761132011785,0.048040324631276415
40.852832,254,14342.686025,0.07097200009117288,0.07354612429511248
58.299431,300,14694.603369,0.06469539712200424,0.0661968690912677
80.766927,187,14914.654619,0.04679978688966087,0.04709744754040178
52.86801,127,15061.118574,0.07060991589402833,0.07223578041141228
81.776868,148,15231.373661,0.0484369092632414,0.04925240766907432
36.473975,259,15532.536771,0.07182582996901409,0.07198108501194446
81.258965,171,15728.714583,0.04641276386750533,0.04720712511467499
61.046493,248,16017.512019,0.05943913154445284,0.06168268809765396
38.435768,146,16183.823568,0.07063422935143575,0.07506317871285098
39.511745,298,16537.582474,0.07002188601844643,0.07078709142527019
79.0383,135,16688.670813,0.04759296228210386,0.048255387063340975
57.857172,262,16988.355379,0.06202475604270533,0.06313057074526722
81.131152,216,17244.198844,0.04632355877657081,0.046477732251762195
57.761832,243,17525.486508,0.06104438714319129,0.062108463210527105
41.276162,162,17711.49479,0.07283626895422142,0.073438850192956
38.023691,196,17935.285654,0.10051320873767382,0.10166523034534475
80.095306,193,18156.255424,0.04724808475011783,0.04779824543567381
39.140427,184,18380.094211,0.07114217319514561,0.07242590877690282
79.554737,140,18542.549013,0.0480230287673555,0.04831092121527363
28.616697,84,18621.752531,0.07975185171286013,0.08203437529614388
54.355764,300,18987.541834,0.06810172238016024,0.06851272383492918
31.743658,112,19126.229259,0.07499863263795659,0.07602519420382785
81.13826,145,19282.004943,0.04747828341457871,0.04893956779961329
56.809356,117,19419.97857,0.06674144855313746,0.06929065197816688
35.418198,230,19681.814748,0.07008175203463042,0.07178046229275513
80.70451,167,19877.894117,0.04816604600959011,0.0482850962986515
37.733175,71,19962.654172,0.10586444260960069,0.10890690970430833
58.299358,300,20312.984853,0.06220842700243611,0.06240647985012816
31.295902,157,20476.081996,0.07221949945257436,0.07333043367991078
79.316486,249,20760.51876,0.04620234633814766,0.04635570286618188
81.171424,138,20919.787786,0.04865001495757321,0.049424637145652615
38.688458,236,21201.863944,0.07352427420819148,0.07393199325494393
33.808561,65,21296.653985,0.10520637395276895,0.1066450893378047
81.006941,159,21491.899293,0.0468378803593725,0.04737474190624704
60.477533,232,21756.763792,0.059035024265093224,0.060358776519662385
40.042475,232,22008.537817,0.0731323027932632,0.07419390821017849
82.187318,156,22184.375802,0.04712915711759457,0.04736289765093859
43.488683,193,22401.668098,0.07253262958186106,0.0728148632209155
57.415919,183,22608.208972,0.06330641228200402,0.0649934947758876
36.39287,111,22737.653672,0.07378117921839279,0.07537607706438064
79.2442,152,22906.936455,0.04841883451145304,0.04866722510089511
53.074984,145,23065.317666,0.0700561939374104,0.07082206138355514
37.133628,71,23149.995999,0.10664588064336863,0.1093153704987046
80.392144,212,23381.841024,0.04645215412633332,0.04710391871915182
35.008502,142,23522.395794,0.07581557289456525,0.07657289820141315
80.336101,171,23744.660296,0.04685115730878134,0.047208844374216796
34.496653,74,23832.598259,0.10778084044356785,0.10943944048405413
36.145047,300,24152.654702,0.07102036614418865,0.07123325341314497
81.266747,171,24351.807523,0.04644006584027652,0.04665522830304302
61.145095,243,24632.574208,0.0587170337554875,0.061014389883579226
34.067418,187,24860.883475,0.07241031034027845,0.07293978049386905
81.195789,173,25050.843306,0.04714121676043531,0.04781258020341928
35.60896,131,25191.850008,0.07327406071390467,0.07340959660009311
56.704729,154,25354.947901,0.06604149207914478,0.066154493102358
36.119895,170,25558.918648,0.07247397365986033,0.07351526660518592
77.817113,180,25753.545023,0.04646098924191957,0.04661808619669901
57.911119,189,25998.114128,0.06191550786902269,0.06299627962755033
79.328118,108,26121.077721,0.04741231420280147,0.048133422800185795
34.885175,166,26309.140631,0.07088505251526811,0.07159165704977358
60.186664,243,26575.253547,0.061132992114464844,0.06198143659401737
34.088023,90,26679.477225,0.07666557300201816,0.07669616498897364
77.879158,177,26892.656118,0.04696408942104525,0.04710389173020897
57.599698,269,27179.486085,0.06293760884171182,0.06365105975421126
60.310028,300,27502.319534,0.06074644222884994,0.06074644222884994
41.928112,182,27700.802131,0.07182359518820229,0.0720576076011111
80.945469,117,27834.187137,0.046969474891332734,0.04742090340250712
79.880826,103,27952.037941,0.0486843694709114,0.048994382944760835
34.979394,300,28318.583962,0.0722305962072314,0.0726771889259665
36.683198,70,28392.000562,0.10580889791251978,0.10904762180518313
38.177417,126,28535.571576,0.07586991278678114,0.07648310745481993
81.139603,132,28691.068968,0.04677511535155984,0.04806337425496569
58.046578,290,29020.614748,0.0660527981622119,0.06612774785540143
60.558466,280,29329.42646,0.06034061546289283,0.06217654379763778
81.284795,122,29461.030259,0.047237114721702944,0.047448353555441046
35.731333,136,29629.145229,0.07133393367971134,0.0723315619505636
79.181686,116,29764.392066,0.04753420910418251,0.04827423998145231
55.796969,134,29912.461108,0.0677504265023654,0.0690635162670022
40.205287,117,30053.374225,0.07176792919206154,0.0740747485212942
80.648209,182,30277.241235,0.04708559046113218,0.04783061980969019
36.048556,113,30410.073191,0.07136372508569257,0.07406583678727356
