#{"t_start": 1784631092.7608654, "env_id": "None"}
r,l,t,best_igd,last_igd
34.497555,58,64.685637,0.10581772120330639,0.1075464531640511
80.670993,263,375.203517,0.04735779454397753,0.04779886258996858
35.926958,183,586.317033,0.07646032474154961,0.07755588293243537
79.368818,191,809.600754,0.04790753825097404,0.04833139622548516
35.425959,56,867.897608,0.10583991729400184,0.10712504625757015
31.963814,169,1060.907981,0.07851557341731293,0.07894778072342457
36.486322,53,1135.805633,0.10779696455966023,0.10923944877254621
81.090644,287,1440.588793,0.046296206467552094,0.046543118218832585
37.688722,238,1705.585267,0.0716233798233992,0.07186453162274876
55.617383,185,1908.218743,0.06657354490005389,0.06697807410775371
33.645239,235,2198.132709,0.07384965678150857,0.07688559412677834
79.737619,291,2568.628444,0.0462272771732811,0.046818962868000816
36.472509,136,2715.679753,0.07671599054598262,0.07753131244261623
51.086905,90,2823.944046,0.07552930038491756,0.07648947346936648
78.731546,202,3068.21783,0.046796064043999545,0.047242302031015926
57.721844,165,3247.028487,0.06508001491391908,0.0666459541130626
80.629075,171,3453.773691,0.04710377190004086,0.047557868273562974
30.955211,130,3600.919634,0.07693371868891172,0.0791601897312993
36.219904,212,3831.473146,0.0742308735214299,0.07424765833421955
80.850165,222,4082.734233,0.04803604473109104,0.04881175551204722
56.797805,214,4319.47792,0.06294389670087037,0.0631102666430765
80.97434,173,4509.613397,0.04822044800576344,0.048590871473041884
39.801184,298,4876.332986,0.07266632875477914,0.07490559407458053
62.603919,267,5187.627612,0.061496322707667084,0.06285324001546759
34.198,173,5390.250856,0.0738154817248895,0.07602522498529045
32.938115,65,5458.977022,0.1070158258285169,0.1101901153206532
80.709834,158,5636.317522,0.048808698309824726,0.049177647312494646
33.73791,162,5820.281075,0.07337437127865877,0.07434264125230197
33.17946,62,5892.343085,0.10802362377899931,0.10943946343189023
80.094523,199,6099.226555,0.04662342154289731,0.047220831190189556
58.13128,300,6462.252463,0.0628017732868104,0.0628017732868104
78.781219,235,6720.929113,0.047186306854314235,0.04755676791701219
38.050719,265,7018.866587,0.07302920954201092,0.07375832107316024
38.113839,247,7324.84335,0.07254658474280702,0.0749034664337929
58.092178,212,7574.967485,0.0643344978245747,0.0649805482107216
82.09143,212,7805.761206,0.04651510045850316,0.04697843295615271
38.805091,227,8042.439134,0.07292008850397824,0.07541833020704412
57.614043,280,8349.834423,0.06629326682853584,0.06713853925083992
80.294906,297,8679.768002,0.046738805690374405,0.047181040860574876
80.885488,191,8918.873173,0.047899982487058394,0.048314052705876236
54.117783,158,9095.474978,0.06666144605193727,0.06768911775409961
36.865678,268,9428.50058,0.07193938360076531,0.07358144198122907
